1541756333.361,1,false,false,51.71,0
1541756322.344,3019887281,true,false,51.7,2.4980493
1541756333.605,1,false,false,51.75,62.860733
1541756333.643,1,false,false,51.76,0
1541756333.731,1,false,false,53.48,1.3974603
1541756333.746,1,false,false,52.02,99.2118
1541756333.759,1,false,false,52.09,99.3
1541756333.762,1,false,false,52.03,313.6
1541756333.766,1,false,false,52.04,297.8
1541756333.892,1,false,false,53.68,0.2974603
1541756333.935,1,false,false,53.88,0.2974603
1541756333.959,1,false,true,51.68,0.32
1541756333.997,1,false,true,51.68,0.21
1541756334.008,1,false,false,52.03,219.3
1541756334.017,1,false,false,52.02,0.2118
1541756334.019,1,false,false,52.01,43.072
1541756334.024,1,false,false,52.03,329.6
1541756334.276,1,false,true,51.37,0.1
1541756334.379,1,false,false,53.48,1.2
1541756334.419,1,false,false,53.09,12.45
1541756334.419,1,false,false,53.29,0
1541756334.429,1,false,false,54.08,1.0974603
1541756334.497,1,false,true,51.68,0.1
1541756334.508,1,false,false,51.76,8
1541756334.541,1,false,false,51.75,54.860733
1541756334.547,1,false,true,51.68,0
1541756334.712,1,false,false,52.07,409.54785
1541756334.746,1,false,false,52.04,205.6
1541756334.753,1,false,false,52.02,108.5118
1541756334.748,1,false,false,52.09,0
1541756334.756,1,false,false,52.02,215.1118
1541756334.828,1,false,false,53.88,0.1
1541756334.853,1,false,false,51.77,8
1541756334.868,1,false,false,53.68,0.1
1541756334.876,1,false,false,54.27,0.1974603
1541756334.881,1,false,false,51.76,0
1541756334.888,1,false,false,51.77,0
1541756335.026,1,false,false,51.77,8
1541756335.035,1,false,false,52.03,219.3
1541756335.046,1,false,false,52.01,143.872
1541756335.048,1,false,false,52,113.30744
1541756335.065,1,false,false,51.75,62.860733
1541756335.097,1,false,false,51.77,0
1541756335.121,1,false,false,54.47,5.3974605
1541756335.28,1,false,true,51.4,37.750023
1541756335.32,1,false,false,54.27,0
1541756335.362,1,false,true,51.59,0
1541756335.363,1,false,true,51.6,336.708
1541756335.363,1,false,false,54.08,0.9
1541756335.365,1,false,false,52.69,0.79748076
1541756335.827,1,false,false,51.76,8
1541756335.852,1,false,false,52.89,0.1974603
1541756335.868,1,false,false,51.75,54.860733
1541756335.933,1,false,true,51.68,0.13
1541756335.943,1,false,false,52,5.807441
1541756335.945,1,false,false,52.03,102.9
1541756335.946,1,false,false,52.01,43.072
1541756335.954,1,false,false,52.09,102.2
1541756335.955,1,false,false,52.11,101.8
1541756335.983,1,false,true,51.6,191.398
1541756336.009,1,false,false,51.75,62.860733
1541756336.061,1,false,false,51.76,0
1541756336.077,1,false,false,52.04,297.7
1541756336.098,1,false,true,51.68,0
1541756336.112,1,false,false,52.02,108.5118
1541756336.113,1,false,false,52.11,0
1541756336.27,1,false,true,51.68,0.13
1541756336.293,1,false,false,52.69,0.60002047
1541756336.302,1,false,false,53.09,12.64746
1541756336.308,1,false,false,51.95,0.12511207
1541756336.364,1,false,true,51.58,145.314
1541756336.402,1,false,false,52.09,308.879
1541756336.503,1,false,false,52.89,0
1541756336.547,1,false,false,53.29,0.1974603
1541756336.611,1,false,true,51.68,0.25
1541756336.63,1,false,false,51.81,0
1541756336.64,1,false,true,51.51,266.35812
1541756336.641,1,false,true,51.49,5.3
1541756336.642,1,false,true,51.47,3
1541756336.642,1,false,false,51.85,173.596
1541756336.643,1,false,false,51.82,0.2118
1541756336.668,1,false,false,51.78,205.2
1541756336.671,1,false,true,51.54,25
1541756336.694,1,false,true,51.52,50
1541756336.697,1,false,true,51.48,25
